desc_epigrafe,id_local,lat,lon,points_in_radius
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280064064,40.409822856045594,-3.6427466106116686,0
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280064199,40.40971347164077,-3.649439877242831,4
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280065612,40.418447303202136,-3.6224485885639934,1
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280065762,40.429127796045364,-3.6164990962880106,4
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280066169,40.42181644235074,-3.615748765616953,1
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280069283,40.464168065089844,-3.634110867531581,0
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280069574,40.470393289537746,-3.6503540207169904,2
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280070680,40.46341239720694,-3.6469368689890342,2
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280070860,40.46934504186285,-3.641237263687557,1
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280070862,40.46934504186285,-3.641237263687557,1
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280072485,40.43505722807247,-3.6443779620680936,2
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280072510,40.433532371508406,-3.648018277743148,4
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280072641,40.43237013365746,-3.654444299844811,8
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280073578,40.45366624467157,-3.6578466536033547,0
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280073893,40.43042493970163,-3.641433560152393,2
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,280074068,40.43826645196339,-3.6536642116733313,4
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285000533,40.429869852943696,-3.6632029469980183,2
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285002950,40.42046085955917,-3.6990390694046007,1
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285003104,40.42378500970061,-3.694570392710492,0
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285003984,40.4148324204851,-3.7075614790877633,9
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285004019,40.417278389744894,-3.7053475633449495,4
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285004799,40.39507279482225,-3.6976218097866216,5
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285005886,40.4026460229208,-3.6738600520838336,6
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285007366,40.462029729378436,-3.688311733233487,0
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285012000,40.4357603866915,-3.700164181765828,9
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285012606,40.43982455608201,-3.7103348028808334,2
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285020030,40.375654323786506,-3.7652373397970056,2
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285020256,40.376804104455964,-3.7684780588103344,4
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285024593,40.394389386236384,-3.732409875475077,2
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285025363,40.38396395443221,-3.746811412624593,3
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285029283,40.34645987789116,-3.715277773443521,5
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285030160,40.350314748563925,-3.687187227436288,2
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285033372,40.40771475257449,-3.6076887637461073,2
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285042401,40.43804074432597,-3.609116984211216,0
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285043346,40.42937502423587,-3.653578233277598,4
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,285043820,40.43198663276492,-3.6553483839914382,8
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,290000041,40.434773305052296,-3.6767861784294937,3
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,290000052,40.43334825949205,-3.678599319836392,2
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,290000294,40.41537175478386,-3.7092290556624015,9
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,290000297,40.41537175478386,-3.7092290556624015,9
COMERCIO AL POR MENOR DE FRUTOS SECOS Y VARIANTES,290000618,40.481635908255036,-3.714633043802002,4
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,10001507,40.41614202831511,-3.705547859625329,10
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,10002495,40.42727818449274,-3.703907570487308,10
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,10003244,40.4221021770916,-3.7076493150691165,4
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,10003364,40.422701759221844,-3.6994276943731625,9
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,20000179,40.40506277482114,-3.7140469332671393,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,20000184,40.411525164116654,-3.71940705038935,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,20000245,40.403352376601156,-3.707971566035532,8
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,20000536,40.403238868790204,-3.7029501373189193,9
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,20001008,40.400345679712665,-3.6941999280762152,6
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,20001022,40.404475252694304,-3.7025976700516097,8
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,20001119,40.392162093236564,-3.6932557478363615,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,20001331,40.399156731686794,-3.6865988878097986,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,20001355,40.3985500920904,-3.6961611605852767,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,20002016,40.40578524396801,-3.7079027763776247,8
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,30000412,40.4042069622416,-3.6811584942367768,12
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,30000447,40.40416295816637,-3.67636176647246,11
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,30001231,40.419777715972955,-3.679099466886959,11
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,40000190,40.42272066704177,-3.665643575809807,9
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,40000520,40.437319783001435,-3.67111687138631,9
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,40001300,40.42575722707218,-3.6639877483900554,9
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,40001745,40.4385223072335,-3.67503157459694,6
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,40001796,40.43619690694463,-3.672107887501935,13
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,40002282,40.42978382815056,-3.665630687181407,11
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,40002545,40.426411690979435,-3.6769970737476383,14
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,40002738,40.43356464177735,-3.6723882152221132,21
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,40002751,40.42250928534018,-3.681849957800356,11
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,40002846,40.4315585800674,-3.674973725509164,19
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,40002898,40.4267513010563,-3.6851227842250953,7
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,40003228,40.432819497969646,-3.6703883207564494,18
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,50000334,40.45028785021982,-3.688828728777703,3
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,50001152,40.4461280605651,-3.673102886444144,6
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,50001476,40.45723152616884,-3.678532680939533,6
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,50001498,40.45687872587562,-3.677243705858273,7
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,50001645,40.45830004402493,-3.674521717236321,7
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,50001661,40.4443498296834,-3.6674841644910336,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,50001946,40.45693067179469,-3.6760648286117616,7
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,50002191,40.44590356177973,-3.6745392783635302,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,60000216,40.455278309004065,-3.702418731657609,13
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,60000708,40.45553933152512,-3.7068912752070666,13
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,60001338,40.45836869101608,-3.7068029878098367,12
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,60001480,40.46323039324165,-3.6954245119838345,11
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,60001522,40.45215656694715,-3.706136443893928,12
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,60001548,40.45279182477317,-3.7083248455868008,8
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,60001648,40.453075418901356,-3.7076202254023367,10
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,60002718,40.469944489880405,-3.702488829435011,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,70000530,40.43434768315925,-3.7058087426426156,11
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,70000542,40.431699189660705,-3.7131377395626903,7
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,70000868,40.43515268045292,-3.7067603738596446,10
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,70001052,40.43452951666176,-3.708498777893805,10
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,70001203,40.43507056922269,-3.709883905170289,11
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,70001307,40.42959654718923,-3.704886667657657,8
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,70002341,40.43432435221068,-3.6947731504606,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,70002517,40.43133523650626,-3.7019338670500495,9
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,80000585,40.474053033724594,-3.718563612145536,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,80000838,40.47627694804836,-3.707073216716382,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,80000977,40.50611783441781,-3.6655108904997213,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,80001172,40.502221642634794,-3.6908581891711933,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,90000418,40.42846129570256,-3.7296198015017183,0
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,90000796,40.467589467044505,-3.814394231552292,0
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,90000928,40.4574338428804,-3.712348194628168,4
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,100000185,40.40534502518736,-3.7422157293513916,3
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,100000276,40.381057087288546,-3.7683731185206417,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,100000622,40.39360618437587,-3.751996242206733,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,100000850,40.402998615877976,-3.737216996968536,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,100000868,40.37658335416783,-3.7678040948651006,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,100001056,40.403482251714614,-3.744705393930528,4
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,100001060,40.387114946681606,-3.75686060158674,6
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,100001071,40.40011402719707,-3.750100718020861,3
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,100001163,40.40093377169003,-3.7515003498375137,3
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,100001180,40.378559580074594,-3.779453537089583,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,100001261,40.3966074436694,-3.7628231290854526,0
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,100001618,40.410135074155725,-3.7384261854153933,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,110000373,40.39742785516643,-3.717642744004346,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,110000558,40.38563890698404,-3.731408023564317,10
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,110001417,40.37951716612235,-3.7420384647395575,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,110001621,40.37332034050413,-3.751582448655384,0
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,110001965,40.38662367169441,-3.7209094046325935,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,110002003,40.38623072551995,-3.7445625965798897,13
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,110002321,40.38637106687668,-3.720965619604344,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,110002645,40.39193366470099,-3.730392006393533,3
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,110002943,40.39165690377393,-3.7242621969537097,4
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,110003336,40.38372152716074,-3.7268750893599503,9
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,110003894,40.397676068466616,-3.718293478871982,3
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,110004239,40.39172188163629,-3.7253940211307164,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,120000620,40.3850247001366,-3.7040568233693834,11
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,120000695,40.38676107318778,-3.7029674213507833,10
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,130000532,40.394519464697964,-3.6692543238797093,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,130001191,40.38162435644541,-3.66037375799974,0
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,130002167,40.393380768769404,-3.669867543555325,4
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,150000355,40.420025416113226,-3.625504205920958,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,150000428,40.43277256651582,-3.640465525615335,7
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,150000977,40.44074409726049,-3.64236880476638,0
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,150001163,40.435020865276435,-3.6444365657848494,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,150001564,40.43766957039386,-3.6508759598398464,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,150001999,40.434541381536185,-3.6528383191531364,3
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,160001026,40.46863952538394,-3.644981696944516,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,160002133,40.4787551378755,-3.6468716468444438,0
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,170000592,40.3518278401045,-3.6902878069003098,4
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,170000714,40.34845550160861,-3.7130733705857253,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,170000753,40.354699292004454,-3.6861601068092176,4
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,170000792,40.3517419967837,-3.697104906062085,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,170000811,40.34352106658018,-3.691851630148561,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,170001156,40.3517419967837,-3.697104906062085,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,170001203,40.346589114159386,-3.675763356242172,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,170001236,40.35410506052885,-3.681526095997424,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,170001564,40.36042980562821,-3.6951097140409854,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,180001064,40.37284640891775,-3.6184835765496297,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,180001118,40.37221182362602,-3.6225769451121215,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,200000448,40.426676895084064,-3.6011514905294355,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,200000852,40.437016343882256,-3.637110123778621,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,200001019,40.42335349143325,-3.6147135183939367,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,200001277,40.41988078057097,-3.61550715374543,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,200001294,40.43052726672271,-3.610829386621245,3
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,200001665,40.4225113453475,-3.601798110800139,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,200001956,40.427421498587364,-3.6154814632092593,3
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,210000155,40.45433545050461,-3.5904886356342023,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,210000482,40.463442835842656,-3.5924083074819415,0
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,210001031,40.47205115780917,-3.5790121582367496,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270001990,40.38091718606221,-3.6187457541220023,2
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270018185,40.42718548435401,-3.670968971345808,16
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270024296,40.48684203080373,-3.7000691568545783,0
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270026895,40.40798612108583,-3.73493778587621,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270027983,40.40345493671362,-3.661694572787604,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270037262,40.41534646754161,-3.7133540207095086,4
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270041893,40.40899151207472,-3.7006646532527134,10
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270046031,40.42440015020044,-3.700140795857001,12
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270046044,40.425689574846466,-3.696971265575929,10
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270049838,40.425254513985045,-3.7107355576490515,7
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270059166,40.4071871996057,-3.679927511724405,11
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270059480,40.406587852950885,-3.679202583557573,12
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270059667,40.405320163329264,-3.6772099651168535,13
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270060415,40.40316796967708,-3.675503316294273,9
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270062435,40.4175883270064,-3.6714040404720385,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270065215,40.40798680533511,-3.678768800164128,12
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270069197,40.429018903596436,-3.684037619357333,8
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270069822,40.42612364052644,-3.6815563752764304,16
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270071123,40.42390527507137,-3.67885805882684,14
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270071191,40.42365477126958,-3.6800932985605663,13
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270074684,40.42137574855515,-3.6692255917468923,9
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270075049,40.42409167979071,-3.6684980599452115,14
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270076882,40.4337298358455,-3.6703148320997454,18
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270078055,40.436435121134146,-3.6698700820590466,12
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270080121,40.432067515380936,-3.6726680439835535,19
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270080229,40.42983289279136,-3.671183910457192,19
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270081258,40.43238197974283,-3.6774577951401626,12
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270083999,40.43695313090618,-3.682974346989367,5
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA CON OBRADOR,270087859,40.44540811055766,-3.6714212437698577,8
