"id_local";"id_distrito_local";"desc_distrito_local";"id_barrio_local";"desc_barrio_local";"id_ndp_edificio";"id_clase_ndp_edificio";"desc_ndp_edificio";"Cod_Postal";"coordenada_x_local";"coordenada_y_local";"id_tipo_acceso_local";"desc_tipo_acceso_local";"id_situacion_local";"desc_situacion_local";"secuencial_local_PC";"Escalera";"id_planta_agrupado";"id_local_agrupado";"coordenada_x_agrupacion";"coordenada_y_agrupacion";"id_periodo_terraza";"desc_periodo_terraza";"id_situacion_terraza";"desc_situacion_terraza";"Superficie_ES";"Superficie_RA";"Fecha_confir_ult_decreto_resol";"id_ndp_terraza";"id_clase_ndp_terraza";"desc_ndp_terraza";"rotulo"
"10002882";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"11005814";"1";"PLAZA  CARLOS CAMBRONERO NUM 4   ";"28004";"440400,82";"4475186,06";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"65,52";"65,52";"04/05/2015";"11005814";"1";"PLAZA  CARLOS CAMBRONERO NUM 4   ";"LAMUCCA"
"10002968";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"11006843";"1";"CALLE  REYES NUM 21   ";"28015";"439874,42";"4475243,96";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"15,84";"";"19/01/2015";"11006843";"1";"CALLE  REYES NUM 21   ";"RINCON DE REYES"
"10002975";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"11005914";"1";"CALLE  SAN BERNARDO NUM 56   ";"28015";"440112,55";"4475403,67";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"18,72";"18,72";"20/11/2014";"11005914";"1";"CALLE  SAN BERNARDO NUM 56   ";"TANTALO"
"10002986";"1";"CENTRO              ";"104";"JUSTICIA            ";"11004487";"1";"CALLE  PEREZ GALDOS NUM 3   ";"28004";"440693,99";"4475096,32";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"16,38";"16,38";"20/02/2015";"11004487";"1";"CALLE  PEREZ GALDOS NUM 3   ";"EL 3 DE GALDOS"
"10003016";"1";"CENTRO              ";"101";"PALACIO             ";"11001024";"1";"COSTANILLA  SAN ANDRES NUM 16   ";"28005";"439715,29";"4473988,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"31,86";"31,86";"12/11/2014";"11001024";"1";"COSTANILLA  SAN ANDRES NUM 16   ";"RESTAURANTE VIVA LA VIDA"
"10003144";"1";"CENTRO              ";"103";"CORTES              ";"11003875";"1";"PLAZA  SANTA ANA NUM 1   ";"28012";"440616,16";"4474255,61";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"75";"75";"26/01/2015";"11003875";"1";"PLAZA  SANTA ANA NUM 1   ";"MESON CINCO JOTAS"
"10003286";"1";"CENTRO              ";"106";"SOL                 ";"11007711";"1";"CALLE  LATONEROS NUM 10   ";"28005";"440043,57";"4474155,44";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"17,64";"17,64";"05/02/2015";"11007711";"1";"CALLE  LATONEROS NUM 10   ";"EL MADRO�O"
"10003297";"1";"CENTRO              ";"103";"CORTES              ";"11003853";"1";"PLAZA  SANTA ANA NUM 14   ";"28012";"440601,05";"4474205,81";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"42,48";"42,48";"01/04/2015";"11003793";"1";"PLAZA  ANGEL NUM 7   ";"MELIA"
"10003355";"1";"CENTRO              ";"104";"JUSTICIA            ";"11004320";"1";"CALLE  HORTALEZA NUM 10   ";"28004";"440675,88";"4474907,85";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"7,92";"7,92";"05/12/2016";"11004320";"1";"CALLE  HORTALEZA NUM 10   ";"FOOD FUSION"
"10003397";"1";"CENTRO              ";"106";"SOL                 ";"11007721";"1";"CALLE  CIUDAD RODRIGO NUM 2   ";"28012";"440026,29";"4474348,72";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"73,44";"73,44";"21/03/2016";"20006988";"1";"PLAZA  MAYOR NUM 24   ";"CASA MARIA"
"10003486";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"11005485";"1";"CALLE  FUENCARRAL NUM 95   ";"28004";"440582,64";"4475615,19";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"20,52";"20,52";"09/10/2015";"11005485";"1";"CALLE  FUENCARRAL NUM 95   ";"LE PAIN QUOTIDIEN"
"10003503";"1";"CENTRO              ";"106";"SOL                 ";"11007823";"1";"COSTANILLA  ANGELES NUM 2   ";"28013";"439987,94";"4474589,51";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"11,16";"11,16";"16/09/2016";"11007836";"1";"CALLE  ARENAL NUM 28   ";"SIN ESPECIFICAR"
"10003505";"1";"CENTRO              ";"101";"PALACIO             ";"11000326";"1";"PLAZA  RAMALES NUM 2   ";"28013";"439764,22";"4474487,08";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"79,92";"79,92";"05/12/2016";"11000326";"1";"PLAZA  RAMALES NUM 2   ";"R0TULO NO INFORMADO"
"10003511";"1";"CENTRO              ";"104";"JUSTICIA            ";"11005234";"1";"CALLE  BARCELO NUM 3   ";"28004";"440655,77";"4475541,4";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"4,68";"4,68";"20/02/2015";"11005234";"1";"CALLE  BARCELO NUM 3   ";"BURGUER KING"
"10003543";"1";"CENTRO              ";"101";"PALACIO             ";"11000722";"1";"PLAZA  PUERTA DE MOROS NUM 8   ";"28005";"439801,19";"4473905,14";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"39,57";"39,57";"12/05/2014";"31041413";"1";"PLAZA  HUMILLADERO NUM 5   ";"VAOVA"
"10003546";"1";"CENTRO              ";"104";"JUSTICIA            ";"11004365";"1";"CALLE  GRAN VIA NUM 10   ";"28013";"440847,74";"4474767,62";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"5,76";"5,76";"05/12/2016";"11004365";"1";"CALLE  GRAN VIA NUM 10   ";"MUESTRA"
"10003554";"1";"CENTRO              ";"101";"PALACIO             ";"11000321";"1";"CALLE  UNION NUM 10   ";"28013";"439832,52";"4474572,49";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"2,38";"2,38";"19/04/2016";"31037358";"1";"CALLE  VERGARA NUM 3  B";"PIZERIA VIA APPIA"
"10003596";"1";"CENTRO              ";"103";"CORTES              ";"11003427";"1";"CALLE  MORATIN NUM 52   ";"28014";"441216,22";"4473987,83";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"31,68";"31,68";"05/12/2016";"31041440";"1";"PLAZA  PLATERIA DE MARTINEZ NUM 2   ";"RADISON BLU HOTEL MADRID PRADO"
"10003598";"1";"CENTRO              ";"102";"EMBAJADORES         ";"11003120";"1";"PLAZA  EMPERADOR CARLOS V NUM 9   ";"28012";"441309,9";"4473576,71";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"34,1";"34,1";"18/03/2015";"20004912";"1";"CALLE  DOCTOR DRUMEN NUM 5   ";"STARBUCKS COFFE"
"10003612";"1";"CENTRO              ";"104";"JUSTICIA            ";"11004570";"1";"PLAZA  PEDRO ZEROLO NUM 11   ";"28004";"440817,45";"4474916,88";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"34,2";"34,2";"04/03/2015";"11004570";"1";"PLAZA  PEDRO ZEROLO NUM 11   ";"TOMA JAMON"
"10003661";"1";"CENTRO              ";"103";"CORTES              ";"11003722";"1";"PLAZA  SANTA ANA NUM 6   ";"28012";"440696,7";"4474203,6";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"43";"43";"30/12/2014";"11003722";"1";"PLAZA  SANTA ANA NUM 6   ";"HOTEL RESTAURANTE MIAU"
"20000005";"2";"ARGANZUELA          ";"205";"DELICIAS            ";"11009668";"1";"PASEO  DELICIAS NUM 108   ";"28045";"441150,99";"4472127,88";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"18,72";"";"12/06/2014";"11009668";"1";"PASEO  DELICIAS NUM 108   ";"RESTAURANTE DOMINGUEZ BAR"
"20000056";"2";"ARGANZUELA          ";"201";"IMPERIAL            ";"11008214";"1";"PASEO  IMPERIAL NUM 50   ";"28005";"439419,77";"4472790,38";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"12,96";"12,96";"07/05/2014";"11008214";"1";"PASEO  IMPERIAL NUM 50   ";"BAR RESTAURANTE MARTIN"
"20000080";"2";"ARGANZUELA          ";"203";"CHOPERA             ";"11009093";"1";"CALLE  GUILLERMO DE OSMA NUM 19   ";"28045";"440958,72";"4471897,87";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"34,33";"34,33";"30/05/2014";"11009093";"1";"CALLE  GUILLERMO DE OSMA NUM 19   ";"CAFE BAR MANZANARES"
"20000083";"2";"ARGANZUELA          ";"205";"DELICIAS            ";"11009412";"1";"PASEO  DELICIAS NUM 119   ";"28045";"441155,7";"4471829,89";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"9,36";"";"04/09/2014";"11009412";"1";"PASEO  DELICIAS NUM 119   ";"ROYAL DONER KEBAB"
"20000085";"2";"ARGANZUELA          ";"205";"DELICIAS            ";"11009417";"1";"PASEO  DELICIAS NUM 129   ";"28045";"441149,8";"4471767,68";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"11,75";"";"01/08/2014";"11009417";"1";"PASEO  DELICIAS NUM 129   ";"BAR CASA ESTRELLA"
"20000099";"2";"ARGANZUELA          ";"203";"CHOPERA             ";"11009032";"1";"PASEO  DELICIAS NUM 130   ";"28045";"441125,13";"4471851,71";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"29,45";"29,45";"13/04/2016";"11009032";"1";"PASEO  DELICIAS NUM 130   ";"CAFE DE ORO"
"20000100";"2";"ARGANZUELA          ";"203";"CHOPERA             ";"11009033";"1";"PASEO  DELICIAS NUM 132   ";"28045";"441123,83";"4471839,9";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"17,36";"17,36";"30/04/2014";"11009033";"1";"PASEO  DELICIAS NUM 132   ";"CERVECERIA LA LASTRA"
"20000106";"2";"ARGANZUELA          ";"202";"ACACIAS             ";"11008644";"1";"PASEO  ESPERANZA NUM 33   ";"28005";"440409,89";"4472597,14";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"16,84";"16,84";"02/02/2016";"11008644";"1";"PASEO  ESPERANZA NUM 33   ";"TABERNA EXTREME�A"
"20000108";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11010045";"1";"CALLE  ANCORA NUM 10   ";"28045";"441341,38";"4472903,94";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"68,12";"68,12";"30/05/2014";"11010045";"1";"CALLE  ANCORA NUM 10   ";"BAR JUANITO"
"20000110";"2";"ARGANZUELA          ";"202";"ACACIAS             ";"11008442";"1";"PASEO  ACACIAS NUM 12   ";"28005";"440186,3";"4473071,12";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"105,97";"67,92";"04/09/2014";"11008442";"1";"PASEO  ACACIAS NUM 12   ";"A'TRAPALLADA"
"20000113";"2";"ARGANZUELA          ";"201";"IMPERIAL            ";"11008085";"1";"CALLE  JUAN DUQUE NUM 47   ";"28005";"439064,76";"4473599,89";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"21,42";"";"01/08/2014";"11008085";"1";"CALLE  JUAN DUQUE NUM 47   ";"BAR GAMOS"
"20000116";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11009912";"1";"PASEO  DELICIAS NUM 57   ";"28045";"441239,23";"4472711,13";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"36,08";"";"04/09/2014";"11009912";"1";"PASEO  DELICIAS NUM 57   ";"BAR EL INFINITO"
"20000131";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11010307";"1";"CALLE  ANCORA NUM 19   ";"28045";"441417,44";"4472932,52";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"65,07";"65,07";"12/01/2015";"11010307";"1";"CALLE  ANCORA NUM 19   ";"PAPAS PIZZA"
"20000147";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11010291";"1";"CALLE  ANCORA NUM 9   ";"28045";"441344,68";"4472937,04";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"45,88";"45,88";"10/07/2014";"11010291";"1";"CALLE  ANCORA NUM 9   ";"CAFE PASTELERIA CAFETERIA"
"20000164";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11010031";"1";"CALLE  GENERAL LACY NUM 28   ";"28045";"441472,95";"4472892,83";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"25,92";"";"12/07/2016";"11010031";"1";"CALLE  GENERAL LACY NUM 28   ";"BAR ANCORA"
"20000172";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11010010";"1";"CALLE  ANCORA NUM 28   ";"28045";"441537,16";"4472889,55";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"37,41";"37,41";"30/04/2014";"11010010";"1";"CALLE  ANCORA NUM 28   ";"BAR SORIA"
"20000182";"2";"ARGANZUELA          ";"201";"IMPERIAL            ";"11008266";"1";"GLORIETA  PUERTA DE TOLEDO NUM 4   ";"28005";"439676,85";"4473298,9";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"91,93";"91,93";"16/06/2014";"11008266";"1";"GLORIETA  PUERTA DE TOLEDO NUM 4   ";"CAFE Y TE PUERTA DE TOLEDO 4"
"20000218";"2";"ARGANZUELA          ";"205";"DELICIAS            ";"11009759";"1";"CALLE  EMBAJADORES NUM 133   ";"28045";"440987,61";"4472302,1";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"1";"Anual";"1";"Abierta";"28,8";"28,8";"11/08/2016";"11009759";"1";"CALLE  EMBAJADORES NUM 133   ";"LA PERLA"
"20000314";"2";"ARGANZUELA          ";"203";"CHOPERA             ";"11008916";"1";"CALLE  JAIME EL CONQUISTADOR NUM 15   ";"28045";"440878,24";"4472234,82";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"19,12";"19,12";"12/01/2015";"11008916";"1";"CALLE  JAIME EL CONQUISTADOR NUM 15   ";"BAR LAS TINAJAS"
"20000320";"2";"ARGANZUELA          ";"202";"ACACIAS             ";"11008625";"1";"PASEO  ESPERANZA NUM 21   ";"28005";"440342,91";"4472718,76";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"36,87";"";"12/01/2015";"11008625";"1";"PASEO  ESPERANZA NUM 21   ";"R0TULO NO INFORMADO"
"20000348";"2";"ARGANZUELA          ";"205";"DELICIAS            ";"11009681";"1";"CALLE  EMBAJADORES NUM 155   ";"28045";"441072,62";"4472138,05";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"16,74";"16,74";"13/03/2015";"11009681";"1";"CALLE  EMBAJADORES NUM 155   ";"CERVECERIA IZA (RESTAURANTE BON APPETIT)"
"20000359";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11010160";"1";"CALLE  EMBAJADORES NUM 63   ";"28012";"440579,27";"4473054,23";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"19,35";"19,35";"22/05/2014";"11010160";"1";"CALLE  EMBAJADORES NUM 63   ";"LOS CHIQUITOS BAR DE TAPAS"
"20000364";"2";"ARGANZUELA          ";"201";"IMPERIAL            ";"11008020";"1";"PASEO  VIRGEN DEL PUERTO NUM 5   ";"28005";"438954,25";"4474119,9";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"73,72";"43,89";"17/12/2014";"11008020";"1";"PASEO  VIRGEN DEL PUERTO NUM 5   ";"NO SOLICITADO"
"20000381";"2";"ARGANZUELA          ";"202";"ACACIAS             ";"20083370";"1";"CALLE  GARGANTILLA NUM 9   ";"28005";"440374,26";"4472462,38";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"28,71";"";"01/08/2014";"20083370";"1";"CALLE  GARGANTILLA NUM 9   ";"EL LAGAR RESTAURANTE CASUAL"
"20000397";"2";"ARGANZUELA          ";"201";"IMPERIAL            ";"20138992";"1";"CALLE  SANGARCIA NUM 5   ";"28005";"439102,36";"4473090,05";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"18,72";"";"12/01/2015";"20138992";"1";"CALLE  SANGARCIA NUM 5   ";"CAFETERIA EL PASEO"
"20000407";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"20008042";"1";"CALLE  MENDEZ ALVARO NUM 28   ";"28045";"441800,88";"4472747,96";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"17,47";"17,47";"09/12/2014";"20008042";"1";"CALLE  MENDEZ ALVARO NUM 28   ";"HOTEL RAFAEL ATOCHA"
"20000411";"2";"ARGANZUELA          ";"205";"DELICIAS            ";"11009853";"1";"CALLE  FERROCARRIL NUM 33   ";"28045";"440916,45";"4472682,61";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"50,84";"50,84";"12/01/2015";"11009853";"1";"CALLE  FERROCARRIL NUM 33   ";"TABERNA VAG0N"
"20000419";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11010447";"1";"CALLE  MENDEZ ALVARO NUM 2   ";"28045";"441310,46";"4473374,49";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"64,98";"64,98";"30/05/2014";"11010447";"1";"CALLE  MENDEZ ALVARO NUM 2   ";"CAFETERIA LA OCHAVA"
"20000440";"2";"ARGANZUELA          ";"203";"CHOPERA             ";"11008898";"1";"CALLE  EMBAJADORES NUM 134   ";"28045";"440895,16";"4472388,76";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"49,08";"";"04/09/2014";"20007540";"1";"CALLE  JAIME EL CONQUISTADOR NUM 1   ";"CASA MAXI"
"20000446";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11010402";"1";"PASEO  SANTA MARIA DE LA CABEZA NUM 2   ";"28045";"441227,31";"4473378,47";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"41,32";"41,32";"16/06/2014";"11010402";"1";"PASEO  SANTA MARIA DE LA CABEZA NUM 2   ";"BURGER KING"
"20000447";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11010313";"1";"CALLE  GENERAL LACY NUM 14   ";"28045";"441482,76";"4473008,74";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"18,72";"18,72";"12/01/2015";"11010313";"1";"CALLE  GENERAL LACY NUM 14   ";"BODEGAS ROSELL"
"20000462";"2";"ARGANZUELA          ";"202";"ACACIAS             ";"11010590";"1";"CALLE  ARGANDA NUM 2   ";"28005";"439925,2";"4472482,24";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"53,46";"";"12/01/2015";"20007458";"1";"PASEO  YESERIAS NUM 27   ";"EUROBAR COPPOLA"
"20000464";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11009913";"1";"PASEO  DELICIAS NUM 59   ";"28045";"441255,53";"4472694,7";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"38,8";"";"15/07/2014";"20149803";"1";"CALLE  BUSTAMANTE NUM 1   ";"CERVECERIA LA CUCA�A"
"20000468";"2";"ARGANZUELA          ";"207";"ATOCHA              ";"20111956";"1";"CALLE  RETAMA NUM 7   ";"28045";"442713,64";"4471891,95";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"35,64";"";"24/07/2014";"20111956";"1";"CALLE  RETAMA NUM 7   ";"EL VIRREY DE SAN TELMO"
"20000486";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11010081";"1";"PLAZA  LUCA DE TENA NUM 10   ";"28045";"441176,74";"4472764,46";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"32,4";"";"05/09/2014";"11010081";"1";"PLAZA  LUCA DE TENA NUM 10   ";"BAR CERVECERIA TAPALOCA"
"20000492";"2";"ARGANZUELA          ";"201";"IMPERIAL            ";"11008029";"1";"PASEO  VIRGEN DEL PUERTO NUM 47   ";"28005";"438931,29";"4473618,77";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"1";"Anual";"1";"Abierta";"33,98";"33,98";"25/06/2014";"11008029";"1";"PASEO  VIRGEN DEL PUERTO NUM 47   ";"BAR CENACHERO"
"20000526";"2";"ARGANZUELA          ";"202";"ACACIAS             ";"11008498";"1";"PASEO  ACACIAS NUM 11   ";"28005";"440335,35";"4473082,88";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"47,47";"27,56";"04/09/2014";"11008498";"1";"PASEO  ACACIAS NUM 11   ";"BAR ALCAZAR"
"20000528";"2";"ARGANZUELA          ";"202";"ACACIAS             ";"20107827";"1";"PASEO  ESPERANZA NUM 2  A";"28005";"440147,79";"4473014,84";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"10,08";"";"24/07/2014";"20107827";"1";"PASEO  ESPERANZA NUM 2  A";"CHESS CAFE"
"20000557";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11010042";"1";"CALLE  ANCORA NUM 4   ";"28045";"441284,42";"4472909,16";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"42,12";"42,12";"20/05/2014";"11010042";"1";"CALLE  ANCORA NUM 4   ";"RESTAURANTE ABADIA"
"20000566";"2";"ARGANZUELA          ";"205";"DELICIAS            ";"20007814";"1";"PASEO  DELICIAS NUM 139   ";"28045";"441146,01";"4471727,07";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"39,96";"39,96";"20/05/2014";"11009421";"1";"PASEO  DELICIAS NUM 137   ";"EL KUBO LOCO"
"20000578";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11010263";"1";"CALLE  PALOS DE LA FRONTERA NUM 19   ";"28045";"441070,19";"4472962,32";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"23,4";"";"24/07/2014";"11010263";"1";"CALLE  PALOS DE LA FRONTERA NUM 19   ";"EL PUCHERO DE LA ABUELA"
"20000582";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11010225";"1";"PASEO  SANTA MARIA DE LA CABEZA NUM 38   ";"28045";"441012";"4473075,27";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"45,42";"27,25";"12/06/2014";"11010225";"1";"PASEO  SANTA MARIA DE LA CABEZA NUM 38   ";"VEN Y VERAS"
"20000605";"2";"ARGANZUELA          ";"201";"IMPERIAL            ";"11008222";"1";"GLORIETA  PIRAMIDES NUM 6   ";"28005";"439426,36";"4472748,08";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"27";"27";"16/06/2014";"11008222";"1";"GLORIETA  PIRAMIDES NUM 6   ";"CAFETERIA PIRAMIDES"
"20000669";"2";"ARGANZUELA          ";"202";"ACACIAS             ";"20123782";"1";"CALLE  MELILLA NUM 39   ";"28005";"439880,09";"4472615,23";"1";"Puerta Calle";"1";"Abierto";"50";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"22,68";"";"04/09/2014";"20123782";"1";"CALLE  MELILLA NUM 39   ";"BAR MELILLA"
"20000682";"2";"ARGANZUELA          ";"202";"ACACIAS             ";"20147610";"1";"RONDA  TOLEDO NUM 20  A";"28005";"440136,65";"4473212,65";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"84,13";"59,07";"24/07/2014";"20145962";"1";"CALLE  RIBERA DE CURTIDORES NUM 43   ";"RESTAURANTE CLAN"
"20000694";"2";"ARGANZUELA          ";"201";"IMPERIAL            ";"20108101";"1";"PASEO  PONTONES NUM 20  A";"28005";"439212,1";"4473105,13";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"8,74";"";"22/02/2016";"20108101";"1";"PASEO  PONTONES NUM 20  A";"CAFETERIA MONTESINOS"
"20000698";"2";"ARGANZUELA          ";"204";"LEGAZPI             ";"20106267";"1";"CALLE  PUERTO SERRANO NUM 28   ";"28045";"441832,13";"4471068,24";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"48,9";"17,5";"04/09/2014";"20106267";"1";"CALLE  PUERTO SERRANO NUM 28   ";"LAS TAPAS DE BACALAO"
"20000708";"2";"ARGANZUELA          ";"202";"ACACIAS             ";"20123832";"1";"PASEO  YESERIAS NUM 15  A";"28005";"439811,19";"4472621,83";"1";"Puerta Calle";"1";"Abierto";"120";"";"";"";"";"";"1";"Anual";"1";"Abierta";"59,95";"28,45";"25/06/2014";"20123832";"1";"PASEO  YESERIAS NUM 15  A";"TABERNA FANTASTICA"
"20000721";"2";"ARGANZUELA          ";"201";"IMPERIAL            ";"20106307";"1";"PASEO  DOCTOR VALLEJO NAGERA NUM 54   ";"28005";"439422,2";"4473078,04";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"1";"Anual";"1";"Abierta";"45,36";"45,36";"22/05/2014";"20106307";"1";"PASEO  DOCTOR VALLEJO NAGERA NUM 54   ";"ARROCERIA IMPERIAL"
